product_code,product_name
Bathroom_Tissue_10000146,清风卷纸（单卷装）
Bathroom_Tissue_10000147,御品坊润肤手帕10片绿茶
Bathroom_Tissue_10000148,贝柔A1061无芯卷纸
Bathroom_Tissue_10000149,纯点纯花卫生卷纸130G
Bathroom_Tissue_10000150,真真无芯3层10装卷纸
Bathroom_Tissue_10000151,真真无芯3层二卷装卷纸
Bathroom_Tissue_10000152,银洲湖高级卫生卷纸10卷超值装
Bathroom_Tissue_10000153,银洲湖高级卫生卷纸10卷洁实装
Bathroom_Tissue_10000154,深洁丽海豚迷你手帕纸
Bathroom_Tissue_10000155,Tempo迷你纸巾(单包)
Bathroom_Tissue_10000156,Tempo迷你纸巾(大包装)
Bathroom_Tissue_10000157,九九香经典卷纸
Bathroom_Tissue_10000158,维达V0123二层迷你纸巾(喜洋洋系列)
Bathroom_Tissue_10000159,维达V4148柔滑卫生卷纸
Bathroom_Tissue_10000160,花庭家世界卷纸
Bathroom_Tissue_10000161,花庭花韵卷纸
Bathroom_Tissue_10000162,美倩特惠卷纸
Bathroom_Tissue_10000163,心相印迷你型手帕纸
Bathroom_Tissue_10000164,心相印优选二层迷你型手帕纸
Bathroom_Tissue_10000165,心相印柔肤系列卷纸
Bathroom_Tissue_10000166,心相印C3710红悦草系列四层纸手帕
Bathroom_Tissue_10000167,心相印C1710茶语系列4层纸手帕
Bathroom_Tissue_10000168,心相印KT102厨房用纸
Bathroom_Tissue_10000169,维达花韵无芯卫生卷10卷纸V4143
Bathroom_Tissue_10000170,纯点卫生卷纸
Bathroom_Tissue_10000171,得宝天然无味迷你纸巾(小包)
Bathroom_Tissue_10000172,得宝天然无味迷你纸巾(大包)
Bathroom_Tissue_10000173,得宝苹果味迷你纸巾(小包)
Bathroom_Tissue_10000174,得宝苹果味迷你纸巾(大包)
Bathroom_Tissue_10000175,心相印柔肤系列三层卷纸
Bathroom_Tissue_10000176,洁柔太阳环保卷纸121克
Bathroom_Tissue_10000177,洁柔JJ056-09蓝精品卷纸
Bathroom_Tissue_10000178,洁柔JJ056-09蓝精品卷纸
Bathroom_Tissue_10000179,舒洁厨房纸巾2卷
Bathroom_Tissue_10000180,舒洁古龙加香手帕纸
Bathroom_Tissue_10000181,银洲湖S2304B闲情迷你手帕纸
Bathroom_Tissue_10000182,银洲湖S1307绿色生活192节卫卷
Bathroom_Tissue_10000183,品雅手帕纸
Bathroom_Tissue_10000184,品雅1300卷纸
Bathroom_Tissue_10000185,品雅1600卷纸
Bathroom_Tissue_10000186,银洲湖S1309条装卷纸
Bathroom_Tissue_10000187,莲花纸立方卷纸
Bathroom_Tissue_10000188,莲花纸立方卷纸
Bathroom_Tissue_10000189,中桥H80生活卷纸
Bathroom_Tissue_10000190,莲花小熊方巾纸
Bathroom_Tissue_10000191,莲花纸立方软抽
Bathroom_Tissue_10000192,清风贝丝超值卷纸
Bathroom_Tissue_10000193,清风贝丝超值手帕纸
Bathroom_Tissue_10000194,洁柔C&S清怡薄荷迷你手帕纸
Bathroom_Tissue_10000195,清风原木18包手帕纸
Bathroom_Tissue_10000196,清风原木纯品卷纸
Bathroom_Tissue_10000197,清风标包手帕纸单包装
Bathroom_Tissue_10000198,清风多丽袖珍面纸
Bathroom_Tissue_10000199,唯洁雅2层厨房用纸
Bathroom_Tissue_10000200,清风标包手帕纸
Bathroom_Tissue_10000201,采诗欢乐园卷纸
Bathroom_Tissue_10000202,维达飞鹰方块面巾
Bathroom_Tissue_10000203,维达满天星方块面巾
Bathroom_Tissue_10000204,花庭清朗长条纸
Bathroom_Tissue_10000205,贝柔银河400方巾
Bathroom_Tissue_10000206,贝柔银河卷纸
Bathroom_Tissue_10000207,贝柔120长条实芯卷纸
Bathroom_Tissue_10000208,Tempo得宝迷你纸手帕(天然无味)
Bathroom_Tissue_10000209,Tempo得宝迷你纸手帕(天然无味)
Bathroom_Tissue_10000210,贝柔红彩卷纸
Bathroom_Tissue_10000211,好吉利樱桃软抽
Bathroom_Tissue_10000212,维达柔滑卫生卷纸
Bathroom_Tissue_10000213,洁柔JM068-02Face古龙香水味迷你手帕纸
Bathroom_Tissue_10000214,Tempo得宝迷印花手帕纸
Bathroom_Tissue_10000215,Tempo得宝迷你印花手帕纸
Bathroom_Tissue_10000216,心相印BT904特柔四层卷纸
Bathroom_Tissue_10000217,洁柔JJ056-09蓝精品卷纸
Bathroom_Tissue_10000218,洁柔SM022-01太阳迷你手帕纸
Bathroom_Tissue_10000219,花姿精品方巾
Bathroom_Tissue_10000220,清风原木纯品手帕纸
Bathroom_Tissue_10000221,清风超长1号卷纸
Bathroom_Tissue_10000222,清风原木金装标准手帕纸
Bathroom_Tissue_10000223,清风超长1号卷纸
Bathroom_Tissue_10000224,贝柔A1081健康快乐120卷纸
Bathroom_Tissue_10000225,花姿精品方巾
Bathroom_Tissue_10000226,维达V4020-2厨房用纸
Bathroom_Tissue_10000227,莲花卷筒卫生纸(天然无香)
Bathroom_Tissue_10000228,莲花卷筒卫生纸(天然无香)
Bathroom_Tissue_10000229,莲花卷筒卫生纸
Bathroom_Tissue_10000230,心相印柔肤系列卷纸
Bathroom_Tissue_10000231,清风B21CT6CN原木纯品3层300段12卷装
Bathroom_Tissue_10000232,洁柔蓝海洋超迷你型手帕纸
Bathroom_Tissue_10000233,洁柔蓝海洋卷纸
Bathroom_Tissue_10000234,洁柔蓝海洋卷纸
Bathroom_Tissue_10000235,深洁丽无芯卫生卷10卷
Bathroom_Tissue_10000236,维达花之韵170节卫生卷纸
Bathroom_Tissue_10000237,心相印柔厚新升级卷筒卫生纸
Bathroom_Tissue_10000238,维达V117B柔滑系列纸手帕
Bathroom_Tissue_10000239,洁柔蓝海洋180g卷纸
Bathroom_Tissue_10000240,清风原木纯品金装4层纸手帕
Bathroom_Tissue_10000241,贝柔HJ100卷纸
Bathroom_Tissue_10000242,洁柔Face黑色卷纸
Bathroom_Tissue_10000243,洁柔Face黑色卷纸
Bathroom_Tissue_10000244,清风原木纯品3层无芯卷纸
Bathroom_Tissue_10000245,洁柔C&S蓝海洋国际版迷你手帕纸
Bathroom_Tissue_10000246,得宝迷你纸手帕纸(天然无香)
Bathroom_Tissue_10000247,洁柔face天然无香超迷你型纸手帕
Bathroom_Tissue_10000248,博都本色竹纤维有芯高档卷纸
Bathroom_Tissue_10000249,美宜佳原木纸手帕(条装)
Bathroom_Tissue_10000250,美宜佳原木纸手帕(单包)
Bathroom_Tissue_10000251,美宜佳卷纸(单卷)
Bathroom_Tissue_10000252,美宜佳卷纸150克(条装)
Bathroom_Tissue_10000253,斑布BASE系列卫生手帕纸(10+2促销装)
Bathroom_Tissue_10000254,斑布BASE系列卫生卷纸(整条10卷)
Bathroom_Tissue_10000255,斑布BASE系列卫生卷纸
Beer_&_Stout_10000001,蓝带啤酒
Beer_&_Stout_10000002,蓝带蓝宝鲜橙啤酒
Beer_&_Stout_10000003,蓝带-蓝宝苦瓜啤酒
Beer_&_Stout_10000004,蓝宝纯生啤酒(24罐)
Beer_&_Stout_10000005,蓝带蓝宝鲜橙啤酒(24罐)
Beer_&_Stout_10000006,蓝带蓝宝纯生啤酒
Beer_&_Stout_10000007,金威新生活啤酒
Beer_&_Stout_10000008,蓝带蓝狮啤酒
Beer_&_Stout_10000009,蓝带蓝狮啤酒
Beer_&_Stout_10000010,蓝带蓝狮啤酒(24罐)
Beer_&_Stout_10000011,墨西哥苏尔啤酒
Beer_&_Stout_10000012,百威啤酒(24罐)
Beer_&_Stout_10000013,健力士黑啤酒(24罐)
Beer_&_Stout_10000014,青岛金装山水啤酒
Beer_&_Stout_10000015,燕京清爽啤酒11度
Beer_&_Stout_10000016,青岛精品山水啤酒
Beer_&_Stout_10000017,青岛金装啤酒
Beer_&_Stout_10000018,青岛超爽啤酒
Beer_&_Stout_10000019,蓝宝纯生啤酒
Beer_&_Stout_10000020,蓝宝菠萝啤酒
Beer_&_Stout_10000021,金崂纯生啤酒（高罐装）
Beer_&_Stout_10000022,蓝带金质啤酒
Beer_&_Stout_10000023,蓝带蓝醇啤酒
Beer_&_Stout_10000024,罐蓝带淡爽啤酒
Beer_&_Stout_10000025,珠江清爽啤酒
Beer_&_Stout_10000026,珠江纸箱精品纯生啤酒11度
Beer_&_Stout_10000027,纸箱珠江经典啤酒
Beer_&_Stout_10000028,珠江纸箱经典清爽啤酒10度
Beer_&_Stout_10000029,珠江10度新清爽啤酒
Beer_&_Stout_10000030,珠江8度淡爽啤酒
Beer_&_Stout_10000031,珠江传统啤酒355ml*6罐装
Beer_&_Stout_10000032,珠江8度淡爽啤酒
Beer_&_Stout_10000033,珠江8度淡爽啤酒(6罐装)
Beer_&_Stout_10000034,西藏青稞啤酒
Beer_&_Stout_10000035,西藏青稞10度啤酒
Beer_&_Stout_10000036,燕京清爽啤酒11度
Beer_&_Stout_10000037,燕京10度纯生啤酒
Beer_&_Stout_10000038,蓝精伶预调酒(蜜桃味)
Beer_&_Stout_10000039,蓝精伶预调酒(青柠味)
Beer_&_Stout_10000040,蓝精伶预调酒(什果味)
Beer_&_Stout_10000041,青岛冰纯啤酒
Beer_&_Stout_10000042,燕京鲜啤
Beer_&_Stout_10000043,燕京鲜啤6罐装
Beer_&_Stout_10000044,珠江纯生啤酒10度
Beer_&_Stout_10000045,雪花11度超爽啤酒
Beer_&_Stout_10000046,雪花金罐10度啤酒
Beer_&_Stout_10000047,雪花11度超爽啤酒（整箱12瓶）
Beer_&_Stout_10000048,雪花金标纯生啤酒(高罐)8度
Beer_&_Stout_10000049,雪花金标纯生啤酒高罐装8度(整箱12罐)
Beer_&_Stout_10000050,金威精制10度啤酒
Beer_&_Stout_10000051,百加得冰锐朗姆预调酒(青柠味)
Beer_&_Stout_10000052,百加得冰锐朗姆预调酒(蜜桃味)
Beer_&_Stout_10000053,百加得冰锐朗姆预调酒(蓝莓味)
Beer_&_Stout_10000054,蓝带蓝宝黑啤酒
Beer_&_Stout_10000055,蓝带蓝宝纯生啤酒
Beer_&_Stout_10000056,特醇嘉士伯罐装啤酒三罐组合装
Beer_&_Stout_10000057,蓝宝菠萝啤酒（整箱24瓶）
Beer_&_Stout_10000058,金崂纯生啤酒（高罐装）（整箱24瓶）
Beer_&_Stout_10000059,嘉士伯罐装啤酒（整箱24瓶）
Beer_&_Stout_10000060,特醇嘉士伯啤酒（高罐装）（整箱24瓶）
Beer_&_Stout_10000061,怡乐仙地柠檬味啤酒
Beer_&_Stout_10000062,佰斯德利黑啤酒
Beer_&_Stout_10000063,佰斯德利黑啤酒(整箱20罐)
Beer_&_Stout_10000064,蓝带啤酒
Beer_&_Stout_10000065,蓝带啤酒
Beer_&_Stout_10000066,小瓶蓝带啤酒
Beer_&_Stout_10000067,嘉士伯啤酒
Beer_&_Stout_10000068,蓝带啤酒(12瓶)
Beer_&_Stout_10000069,蓝带啤酒(24罐)
Beer_&_Stout_10000070,哈尔滨冰纯啤酒（整箱12瓶）
Beer_&_Stout_10000071,哈尔滨冰爽啤酒（整箱24瓶）
Beer_&_Stout_10000072,哈尔滨冰纯啤酒（整箱24瓶）
Beer_&_Stout_10000073,百威金威啤酒(整箱12瓶)
Beer_&_Stout_10000074,百威啤酒(高罐装)
Beer_&_Stout_10000075,嘉士伯怡乐仙地啤酒
Beer_&_Stout_10000076,嘉士伯罐装啤酒
Beer_&_Stout_10000077,特醇嘉士伯啤酒（高罐装）
Beer_&_Stout_10000078,特醇嘉士伯啤酒
Beer_&_Stout_10000079,巴伐利亚狮冠浑浊型小麦啤酒
Beer_&_Stout_10000080,特醇嘉士伯啤酒(高罐促销装)
Beer_&_Stout_10000081,嘉士伯冰纯啤酒(高罐装)
Beer_&_Stout_10000082,凯旋1664白啤酒
Beer_&_Stout_10000083,嘉士伯冰纯啤酒(高罐装)(整箱12罐)
Beer_&_Stout_10000084,青岛啤酒极品
Beer_&_Stout_10000085,青岛纯生啤酒
Beer_&_Stout_10000086,生力啤酒
Beer_&_Stout_10000087,生力清爽啤酒
Beer_&_Stout_10000088,生力啤酒
Beer_&_Stout_10000089,生力清啤
Beer_&_Stout_10000090,威乐啤酒11度
Beer_&_Stout_10000091,顺德威乐啤酒
Beer_&_Stout_10000092,生力甘爽啤酒
Beer_&_Stout_10000093,生力清啤四罐装送四合28G瑞士糖
Beer_&_Stout_10000094,广氏菠萝味啤酒
Beer_&_Stout_10000095,喜力啤酒
Beer_&_Stout_10000096,乐语(FORME)青柠味朗姆鸡尾酒
Beer_&_Stout_10000097,乐语(FORME)蓝玫瑰威士忌鸡尾酒
Beer_&_Stout_10000098,乐语(FORME)水蜜桃味白兰地鸡尾酒
Beer_&_Stout_10000099,金威新香啤酒(高罐装)
Beer_&_Stout_10000100,金威10度精品啤酒
Beer_&_Stout_10000101,金威新香型啤酒(高罐装)(整箱12罐)
Beer_&_Stout_10000102,金威10度精品啤酒(整箱24罐)
Beer_&_Stout_10000103,金威绿装啤酒
Beer_&_Stout_10000104,喜力啤酒
Beer_&_Stout_10000105,广氏啤酒
Beer_&_Stout_10000106,金威红装啤酒
Beer_&_Stout_10000107,金威绿装啤酒
Beer_&_Stout_10000108,金威特制啤酒
Beer_&_Stout_10000109,麒麟一番榨啤酒
Beer_&_Stout_10000110,生力啤酒
Beer_&_Stout_10000111,生力清啤
Beer_&_Stout_10000112,喜力啤酒
Beer_&_Stout_10000113,珠江啤酒
Beer_&_Stout_10000114,纸箱清爽海珠啤酒(10度)
Beer_&_Stout_10000115,金威2008啤酒
Beer_&_Stout_10000116,青岛2000啤酒
Beer_&_Stout_10000117,金威纯生纸箱装啤酒
Beer_&_Stout_10000118,白金威精制纸箱装啤酒
Beer_&_Stout_10000119,珠江纸箱装啤酒(大包装)
Beer_&_Stout_10000120,青岛纯生啤酒(12瓶)
Beer_&_Stout_10000121,金威精制啤酒
Beer_&_Stout_10000122,金威水晶纯生啤酒10度
Beer_&_Stout_10000123,海珠啤酒罐装12度
Beer_&_Stout_10000124,海珠啤酒10度
Beer_&_Stout_10000125,海珠酷啤酒10度
Beer_&_Stout_10000126,力加啤酒10度
Beer_&_Stout_10000127,纸金威金纯啤酒
Beer_&_Stout_10000128,金威8度精品超爽啤酒
Beer_&_Stout_10000129,燕京鲜啤
Beer_&_Stout_10000130,金威纯生啤酒10度
Beer_&_Stout_10000131,金威极爽啤酒
Beer_&_Stout_10000132,力加冰啤啤酒
Beer_&_Stout_10000133,金威经典啤酒
Beer_&_Stout_10000134,小蓝王蓝带啤酒
Beer_&_Stout_10000135,金威好运啤酒
Beer_&_Stout_10000136,喜力啤酒(高罐装)
Beer_&_Stout_10000137,生力清啤
Beer_&_Stout_10000138,蓝带啤酒二战纪念版
Beer_&_Stout_10000139,蓝带啤酒
Beer_&_Stout_10000140,燕京鲜啤（整箱12瓶）
Beer_&_Stout_10000141,喜力啤酒（整箱24罐）
Beer_&_Stout_10000142,喜力啤酒(高罐装)（整箱24瓶）
Beer_&_Stout_10000143,生力清啤（整箱12瓶）
Beer_&_Stout_10000144,生力清啤（整箱24瓶）
Beer_&_Stout_10000145,蓝带啤酒二战纪念版（整箱12瓶）
Beer_&_Stout_10000146,蓝带啤酒（整箱12瓶）
Beer_&_Stout_10000147,金威好运啤酒(整箱12瓶)
Beer_&_Stout_10000148,金威1号啤酒(高罐装)
Beer_&_Stout_10000149,金威1号啤酒(高罐装)(整件12罐)
Beer_&_Stout_10000150,金威好运啤酒
Beer_&_Stout_10000151,金威好运啤酒(整箱12瓶)
Beer_&_Stout_10000152,雪花10度金标纯生啤酒(高罐装)(整箱12罐)
Beer_&_Stout_10000153,雪花8度清爽啤酒
Beer_&_Stout_10000154,雪花银标纯生啤酒
Beer_&_Stout_10000155,雪花10度纯干啤酒
Beer_&_Stout_10000156,雪花银标纯生啤酒
Beer_&_Stout_10000157,雪花10度纯干啤酒（整箱12瓶）
Beer_&_Stout_10000158,雪花8度清爽啤酒（整箱24瓶）
Beer_&_Stout_10000159,雪花勇闯天涯啤酒
Beer_&_Stout_10000160,雪花勇闯天涯啤酒(整箱12瓶)
Beer_&_Stout_10000161,雪花勇闯天涯啤酒(高罐装)
Beer_&_Stout_10000162,雪花勇闯天涯啤酒(高罐装)(整箱12罐)
Beer_&_Stout_10000163,雪花10度金标纯生啤酒
Beer_&_Stout_10000164,雪花10度金标纯生啤酒(整箱24罐)
Beer_&_Stout_10000165,雪花10度金标纯生啤酒(高罐装)
Beer_&_Stout_10000166,雪花勇闯天涯纯生啤酒(整箱12瓶)
Beer_&_Stout_10000167,雪花勇闯天涯纯生啤酒
Beer_&_Stout_10000168,青岛啤酒(11度)
Beer_&_Stout_10000169,青岛啤酒
Beer_&_Stout_10000170,青岛纯生啤酒
Beer_&_Stout_10000171,青岛啤酒(24罐)
Beer_&_Stout_10000172,青岛超爽啤酒
Beer_&_Stout_10000173,青岛大众啤酒
Beer_&_Stout_10000174,燕京清爽啤酒11度(24罐)
Beer_&_Stout_10000175,雪花10度纯生干啤酒
Beer_&_Stout_10000176,青岛11度2000啤酒
Beer_&_Stout_10000177,青岛超爽啤酒
Beer_&_Stout_10000178,雪花精制啤酒11度
Beer_&_Stout_10000179,青岛啤酒2000红版
Beer_&_Stout_10000180,青岛纯生啤酒
Beer_&_Stout_10000181,锐澳蓝玫瑰味威士忌鸡尾酒(预调酒)
Beer_&_Stout_10000182,锐澳蜜桃味白兰地鸡尾酒(预调酒)
Beer_&_Stout_10000183,雪花8度清爽啤酒（整箱装）
Beer_&_Stout_10000184,青岛冰醇啤酒
Beer_&_Stout_10000185,青岛奥古特12度啤酒
Beer_&_Stout_10000186,青岛大优啤酒
Beer_&_Stout_10000187,青岛纯生啤酒(高罐装)
Beer_&_Stout_10000188,青岛啤酒(高罐装)
Beer_&_Stout_10000189,青岛啤酒10度
Beer_&_Stout_10000190,青岛超爽啤酒（整箱12瓶）
Beer_&_Stout_10000191,青岛冰醇啤酒（整箱12瓶）
Beer_&_Stout_10000192,青岛纯生啤酒（整箱12瓶）
Beer_&_Stout_10000193,青岛啤酒10度（整箱24瓶）
Beer_&_Stout_10000194,青岛啤酒(高罐装)（整箱12瓶）
Beer_&_Stout_10000195,青岛纯生啤酒(高罐装)（整箱24瓶）
Beer_&_Stout_10000196,锐澳紫葡萄味白兰地鸡尾酒(预调酒)
Beer_&_Stout_10000197,锐澳青柠味朗姆鸡尾酒(预调酒)
Beer_&_Stout_10000198,锐澳鸡尾酒(派对装)
Beer_&_Stout_10000199,青岛鸿运当头啤酒
Beer_&_Stout_10000200,锐澳白桃味白兰地鸡尾酒(预调酒)
Beer_&_Stout_10000201,青岛冰醇啤酒(高罐装)
Beer_&_Stout_10000202,青岛冰醇啤酒(高罐装)(整箱12罐)
Beer_&_Stout_10000203,青岛啤酒经典1903(高罐装)
Beer_&_Stout_10000204,青岛啤酒经典1903(高罐装)(整箱12罐)
Beer_&_Stout_10000205,青岛1903啤酒小支装
Beer_&_Stout_10000206,青岛啤酒11度全麦白啤(高罐装)
Beer_&_Stout_10000207,青岛啤酒11度全麦白啤(高罐装)(整件12罐)
Beer_&_Stout_10000208,锐澳5度西柚味伏特加鸡尾酒(预调酒)
Beer_&_Stout_10000209,锐澳5度柠檬味伏特加鸡尾酒(预调酒)
Beer_&_Stout_10000210,RIO8度卡曼橘味伏特加佐餐鸡尾酒
Beer_&_Stout_10000211,珠江啤酒
Beer_&_Stout_10000212,珠江传统啤酒(老珠江)
Beer_&_Stout_10000213,纸箱珠江纯生啤酒
Beer_&_Stout_10000214,珠江0度清醇啤酒
Beer_&_Stout_10000215,珠江特制纯生啤酒（高罐装）
Beer_&_Stout_10000216,珠江0度清醇啤酒（整箱12瓶）
Beer_&_Stout_10000217,珠江传统啤酒(老珠江)(整箱12瓶)
Beer_&_Stout_10000218,纸箱珠江纯生啤酒（整箱12瓶）
Beer_&_Stout_10000219,珠江啤酒（整箱24瓶）
Beer_&_Stout_10000220,珠江特制纯生啤酒（高罐装）（整箱12瓶）
Beer_&_Stout_10000221,珠江特制纯生啤酒（整箱12瓶）
Beer_&_Stout_10000222,珠江特制纯生啤酒
Beer_&_Stout_10000223,珠江无醇啤酒
Beer_&_Stout_10000224,金威菠萝啤
Beer_&_Stout_10000225,百威啤酒
Beer_&_Stout_10000226,百威啤酒
Beer_&_Stout_10000227,哈尔滨冰纯啤酒
Beer_&_Stout_10000228,哈尔滨冰纯啤酒
Beer_&_Stout_10000229,百威啤酒（高罐装）
Beer_&_Stout_10000230,哈尔滨冰纯啤酒（高罐装）
Beer_&_Stout_10000231,哈尔滨冰爽啤酒
Beer_&_Stout_10000232,百威金尊啤酒
Beer_&_Stout_10000233,百威纯生啤酒罐装
Beer_&_Stout_10000234,百威纯生啤酒罐装(整件24罐)
Beer_&_Stout_10000235,魅夜莫吉托鸡尾酒
Beer_&_Stout_10000236,魅夜长岛冰茶鸡尾酒
Beer_&_Stout_10000237,百威啤酒（小瓶）
Beer_&_Stout_10000238,哈尔滨小麦王啤酒
Beer_&_Stout_10000239,哈尔滨特制超鲜啤酒
Beer_&_Stout_10000240,百威啤酒
Beer_&_Stout_10000241,百威啤酒(整箱)
Beer_&_Stout_10000242,哈尔滨冰爽啤酒
Beer_&_Stout_10000243,哈尔滨冰爽啤酒（整箱12瓶）
Beer_&_Stout_10000244,哈尔滨小麦王啤酒（整箱24罐）
Beer_&_Stout_10000245,哈尔滨冰纯啤酒（高罐装）（整箱18瓶）
Beer_&_Stout_10000246,百威啤酒（高罐装）（整箱18瓶）
Beer_&_Stout_10000247,哈尔滨啤酒小麦王(高罐装)
Beer_&_Stout_10000248,哈尔滨啤酒小麦王(高罐装)(整件18罐)
Beer_&_Stout_10000249,魅夜莫吉托鸡尾酒
Beer_&_Stout_10000250,魅夜长岛冰茶鸡尾酒
Beer_&_Stout_10000251,魅夜蓝色幻想鸡尾酒
Beer_&_Stout_10000252,百威啤酒
Beer_&_Stout_10000253,百威啤酒(整件12瓶)
Beer_&_Stout_10000254,魅夜非凡大都会鸡尾酒
Beer_&_Stout_10000255,魅夜铝瓶莫吉托鸡尾酒
Beer_&_Stout_10000256,哈尔滨啤酒冰纯白啤(小麦啤酒)(整箱18罐)
Beer_&_Stout_10000257,哈尔滨啤酒冰纯白啤(小麦啤酒)
Beer_&_Stout_10000258,海珠来一瓶啤酒
Beer_&_Stout_10000259,龙八啤酒
Beer_&_Stout_10000260,海珠劲爽啤酒
Beer_&_Stout_10000261,海珠经典啤酒
Beer_&_Stout_10000262,海珠纯生啤酒
Beer_&_Stout_10000263,海珠劲爽啤酒
Beer_&_Stout_10000264,海珠劲爽啤酒
Beer_&_Stout_10000265,海珠酷啤酒
Beer_&_Stout_10000266,海珠纯生啤酒
Beer_&_Stout_10000267,健力士黑啤酒
Beer_&_Stout_10000268,珠江菠萝味啤酒
Beer_&_Stout_10000269,金威10度金典啤酒
Beer_&_Stout_10000270,金威10度金典啤酒(整箱12瓶)
